date,article_count,avg_sentiment,positive_articles,negative_articles
2024-03-20,1,0.019405828788876534,0,0
2025-07-30,1,0.0023047029972076416,0,0
2026-02-10,1,0.003739967942237854,0,0
2026-04-10,1,0.09637846425175667,0,0
2026-05-30,1,0.08915750682353973,0,0
2026-06-01,1,-0.8721922943368554,0,1
2026-06-04,1,0.1878134235739708,0,0
2026-06-15,1,0.01430877298116684,0,0
