Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2023-06-20 00:00:00+05:30,13.699999809265137,13.75,13.050000190734863,13.050000190734863,257496.0,0.0,0.0
2023-06-21 00:00:00+05:30,12.449999809265137,12.899999618530273,12.399999618530273,12.399999618530273,144036.0,0.0,0.0
2023-06-22 00:00:00+05:30,12.050000190734863,12.399999618530273,11.800000190734863,11.800000190734863,253765.0,0.0,0.0
2023-06-23 00:00:00+05:30,11.649999618530273,11.800000190734863,11.25,11.600000381469727,195292.0,0.0,0.0
2023-06-26 00:00:00+05:30,11.699999809265137,12.149999618530273,11.25,12.149999618530273,285257.0,0.0,0.0
2023-06-27 00:00:00+05:30,12.350000381469727,12.449999809265137,11.600000381469727,11.75,188250.0,0.0,0.0
2023-06-28 00:00:00+05:30,11.75,12.149999618530273,11.449999809265137,11.75,136320.0,0.0,0.0
2023-06-30 00:00:00+05:30,11.800000190734863,12.149999618530273,11.75,11.800000190734863,119004.0,0.0,0.0
2023-07-03 00:00:00+05:30,12.149999618530273,12.350000381469727,11.75,12.100000381469727,216269.0,0.0,0.0
2023-07-04 00:00:00+05:30,12.300000190734863,12.300000190734863,11.850000381469727,11.850000381469727,126519.0,0.0,0.0
2023-07-05 00:00:00+05:30,11.850000381469727,12.100000381469727,11.399999618530273,11.850000381469727,135956.0,0.0,0.0
2023-07-06 00:00:00+05:30,11.699999809265137,12.100000381469727,11.699999809265137,12.0,175164.0,0.0,0.0
2023-07-07 00:00:00+05:30,11.75,11.949999809265137,11.600000381469727,11.850000381469727,111121.0,0.0,0.0
2023-07-10 00:00:00+05:30,12.0,12.100000381469727,11.25,11.399999618530273,174897.0,0.0,0.0
2023-07-11 00:00:00+05:30,11.5,11.600000381469727,11.25,11.350000381469727,98717.0,0.0,0.0
2023-07-12 00:00:00+05:30,11.350000381469727,11.899999618530273,11.25,11.899999618530273,200724.0,0.0,0.0
2023-07-13 00:00:00+05:30,11.850000381469727,11.949999809265137,11.399999618530273,11.600000381469727,153084.0,0.0,0.0
2023-07-14 00:00:00+05:30,11.649999618530273,11.949999809265137,11.25,11.399999618530273,168982.0,0.0,0.0
2023-07-17 00:00:00+05:30,11.649999618530273,11.949999809265137,11.100000381469727,11.600000381469727,114539.0,0.0,0.0
2023-07-18 00:00:00+05:30,11.75,11.75,11.050000190734863,11.149999618530273,151157.0,0.0,0.0
2023-07-19 00:00:00+05:30,11.300000190734863,11.449999809265137,11.0,11.100000381469727,70605.0,0.0,0.0
2023-07-20 00:00:00+05:30,11.25,11.300000190734863,11.0,11.199999809265137,145434.0,0.0,0.0
2023-07-21 00:00:00+05:30,11.25,11.399999618530273,10.800000190734863,11.050000190734863,115474.0,0.0,0.0
2023-07-24 00:00:00+05:30,11.350000381469727,11.350000381469727,10.5,10.600000381469727,352055.0,0.0,0.0
2023-07-25 00:00:00+05:30,10.550000190734863,11.100000381469727,10.25,10.949999809265137,272564.0,0.0,0.0
2023-07-26 00:00:00+05:30,11.149999618530273,11.149999618530273,10.75,11.100000381469727,130792.0,0.0,0.0
2023-07-27 00:00:00+05:30,11.25,11.25,10.699999809265137,11.0,255257.0,0.0,0.0
2023-07-28 00:00:00+05:30,11.300000190734863,11.300000190734863,10.800000190734863,10.850000381469727,77261.0,0.0,0.0
2023-07-31 00:00:00+05:30,10.850000381469727,11.149999618530273,10.800000190734863,10.850000381469727,61273.0,0.0,0.0
