Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Delivery_Percentage
2023-06-06 00:00:00+05:30,61.650001525878906,62.79999923706055,61.04999923706055,61.79999923706055,1380.0,0.0,0.0,0.3247
2023-06-07 00:00:00+05:30,62.849998474121094,65.05000305175781,61.20000076293945,63.04999923706055,18588.0,0.0,0.0,0.6704
2023-06-08 00:00:00+05:30,63.04999923706055,64.5999984741211,61.79999923706055,62.5,8017.0,0.0,0.0,0.5392
2023-06-09 00:00:00+05:30,63.0,63.5,62.0,62.29999923706055,2180.0,0.0,0.0,0.4592
2023-06-12 00:00:00+05:30,61.599998474121094,67.44999694824219,61.599998474121094,66.5,42731.0,0.0,0.0,0.1936
2023-06-13 00:00:00+05:30,65.19999694824219,66.80000305175781,62.54999923706055,64.05000305175781,16236.0,0.0,0.0,0.1936
2023-06-14 00:00:00+05:30,65.0999984741211,65.80000305175781,63.5,64.0,6712.0,0.0,0.0,0.1349
2023-06-15 00:00:00+05:30,64.0999984741211,64.94999694824219,63.04999923706055,63.099998474121094,1997.0,0.0,0.0,0.6197
2023-06-16 00:00:00+05:30,63.099998474121094,65.69999694824219,63.099998474121094,64.44999694824219,8057.0,0.0,0.0,0.4607
2023-06-19 00:00:00+05:30,64.0,65.0,63.20000076293945,63.45000076293945,6179.0,0.0,0.0,0.5248
2023-06-20 00:00:00+05:30,63.45000076293945,64.4000015258789,63.45000076293945,63.75,2578.0,0.0,0.0,0.1124
2023-06-21 00:00:00+05:30,64.94999694824219,64.94999694824219,62.79999923706055,63.150001525878906,2896.0,0.0,0.0,0.6819
2023-06-22 00:00:00+05:30,64.19999694824219,64.30000305175781,63.349998474121094,63.79999923706055,1402.0,0.0,0.0,0.5995
2023-06-23 00:00:00+05:30,63.75,63.79999923706055,62.20000076293945,63.099998474121094,1247.0,0.0,0.0,0.2274
2023-06-26 00:00:00+05:30,63.099998474121094,64.25,62.75,63.25,403.0,0.0,0.0,0.2091
2023-06-27 00:00:00+05:30,62.54999923706055,66.80000305175781,62.349998474121094,65.44999694824219,20979.0,0.0,0.0,0.21
2023-06-28 00:00:00+05:30,65.5,65.5,63.45000076293945,64.0,1478.0,0.0,0.0,0.2825
2023-06-30 00:00:00+05:30,64.0,64.55000305175781,63.0,63.29999923706055,1258.0,0.0,0.0,0.4149
2023-07-03 00:00:00+05:30,63.95000076293945,65.3499984741211,63.099998474121094,64.80000305175781,4676.0,0.0,0.0,0.3592
2023-07-04 00:00:00+05:30,66.25,66.25,63.349998474121094,64.0999984741211,1578.0,0.0,0.0,0.2747
2023-07-05 00:00:00+05:30,63.45000076293945,65.0,63.400001525878906,63.79999923706055,3168.0,0.0,0.0,0.4671
2023-07-06 00:00:00+05:30,64.0999984741211,65.0,62.20000076293945,63.599998474121094,9805.0,0.0,0.0,0.1837
2023-07-07 00:00:00+05:30,63.599998474121094,65.3499984741211,63.45000076293945,64.30000305175781,4186.0,0.0,0.0,0.2753
2023-07-10 00:00:00+05:30,65.3499984741211,65.3499984741211,63.400001525878906,64.0999984741211,1846.0,0.0,0.0,0.3198
2023-07-11 00:00:00+05:30,65.30000305175781,66.0999984741211,63.29999923706055,63.54999923706055,2774.0,0.0,0.0,0.3736
2023-07-12 00:00:00+05:30,63.849998474121094,64.75,63.54999923706055,63.900001525878906,1030.0,0.0,0.0,0.5711
2023-07-13 00:00:00+05:30,63.849998474121094,68.6500015258789,62.20000076293945,63.599998474121094,19726.0,0.0,0.0,0.2198
2023-07-14 00:00:00+05:30,64.0,64.75,63.25,64.3499984741211,1970.0,0.0,0.0,0.4085
2023-07-17 00:00:00+05:30,64.8499984741211,64.9000015258789,62.150001525878906,63.5,3799.0,0.0,0.0,0.4554
2023-07-18 00:00:00+05:30,63.70000076293945,64.5,62.5,62.650001525878906,7610.0,0.0,0.0,0.1279
2023-07-19 00:00:00+05:30,63.70000076293945,63.900001525878906,63.099998474121094,63.650001525878906,777.0,0.0,0.0,0.4645
2023-07-20 00:00:00+05:30,63.29999923706055,64.44999694824219,62.5,63.5,3006.0,0.0,0.0,0.2023
2023-07-21 00:00:00+05:30,62.54999923706055,64.69999694824219,61.0,63.04999923706055,12150.0,0.0,0.0,0.139
2023-07-24 00:00:00+05:30,64.1500015258789,68.1500015258789,63.75,65.3499984741211,42551.0,0.0,0.0,0.6693
2023-07-25 00:00:00+05:30,65.3499984741211,65.80000305175781,63.5,64.4000015258789,16744.0,0.0,0.0,0.6794
2023-07-26 00:00:00+05:30,63.599998474121094,64.80000305175781,63.0,63.75,10081.0,0.0,0.0,0.585
2023-07-27 00:00:00+05:30,63.54999923706055,70.0,63.099998474121094,64.75,94632.0,0.0,0.0,0.2828
2023-07-28 00:00:00+05:30,64.05000305175781,68.0,64.05000305175781,65.94999694824219,20789.0,0.0,0.0,0.1586
2023-07-31 00:00:00+05:30,66.05000305175781,74.94999694824219,65.80000305175781,69.5999984741211,198044.0,0.0,0.0,0.5105
2023-08-01 00:00:00+05:30,70.1500015258789,74.0,68.25,69.4000015258789,61734.0,0.0,0.0,0.3641
2023-08-02 00:00:00+05:30,69.25,69.4000015258789,66.1500015258789,67.80000305175781,9532.0,0.0,0.0,0.1732
2023-08-03 00:00:00+05:30,67.8499984741211,70.0,67.8499984741211,69.4000015258789,4591.0,0.0,0.0,0.3971
