Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2023-06-20 00:00:00+05:30,6.286778374185965,6.365857651005764,6.010002036550484,6.247239112854004,633887.0,0.0,0.0
2023-06-21 00:00:00+05:30,6.207699221420797,6.326317754737714,6.089080688103881,6.1681599617004395,410821.0,0.0,0.0
2023-06-22 00:00:00+05:30,6.168160085733609,6.207699346249046,6.049541550031438,6.089080810546875,334428.0,0.0,0.0
2023-06-23 00:00:00+05:30,6.168160085733609,6.168160085733609,6.049541550031438,6.089080810546875,249718.0,0.0,0.0
2023-06-26 00:00:00+05:30,6.168159783360147,6.168159783360147,6.049541253472853,6.128620147705078,301051.0,0.0,0.0
2023-06-27 00:00:00+05:30,6.168160085733609,6.168160085733609,6.049541550031438,6.089080810546875,182645.0,0.0,0.0
2023-06-28 00:00:00+05:30,6.1681604937749555,6.1681604937749555,6.010002310016803,6.04954195022583,321101.0,0.0,0.0
2023-06-30 00:00:00+05:30,6.04954195022583,6.128620853565929,6.04954195022583,6.04954195022583,214545.0,0.0,0.0
2023-07-03 00:00:00+05:30,6.049541674960383,6.365857651005764,6.049541674960383,6.247239112854004,761650.0,0.0,0.0
2023-07-04 00:00:00+05:30,6.365857244950666,6.405396880838474,6.247238714365155,6.286777973175049,342346.0,0.0,0.0
2023-07-05 00:00:00+05:30,6.3263180125958645,6.365857651005764,6.247239112854004,6.247239112854004,232569.0,0.0,0.0
2023-07-06 00:00:00+05:30,6.326318264007568,6.326318264007568,6.247239361123064,6.326318264007568,307960.0,0.0,0.0
2023-07-07 00:00:00+05:30,6.365857455214828,6.524015249834183,6.3263178180210256,6.484475612640381,1344787.0,0.0,0.0
2023-07-10 00:00:00+05:30,6.682173225541192,6.682173225541192,6.484475788370411,6.524015426635742,733561.0,0.0,0.0
2023-07-11 00:00:00+05:30,6.563554466292905,6.682172616114832,6.484475196974417,6.603094100952148,432702.0,0.0,0.0
2023-07-12 00:00:00+05:30,6.682172616114832,6.682172616114832,6.524014831633661,6.603094100952148,455904.0,0.0,0.0
2023-07-13 00:00:00+05:30,6.642633407259736,6.682173044453537,6.444935975446579,6.484475612640381,470799.0,0.0,0.0
