Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2024-09-27 00:00:00+05:30,290.51462025067593,331.5313755902089,281.272108686381,292.3631286621094,119164.0,0.0,0.0
2024-09-30 00:00:00+05:30,301.7554946413581,319.7409214742867,281.8216343710473,294.1116943359375,86663.0,0.0,0.0
2024-10-01 00:00:00+05:30,294.26156046119934,309.3992882878789,294.26156046119934,305.40252685546875,19878.0,0.0,0.0
2024-10-03 00:00:00+05:30,304.5532044958997,311.1978446743447,286.26803340734284,289.3155517578125,56684.0,0.0,0.0
2024-10-04 00:00:00+05:30,292.46303343839617,299.3574408914607,280.7724939145566,282.6210021972656,13410.0,0.0,0.0
2024-10-07 00:00:00+05:30,278.2745188897537,289.465463264874,269.7814007189713,270.2310485839844,12386.0,0.0,0.0
2024-10-08 00:00:00+05:30,270.83054227901255,277.4751827488172,263.0368694552641,266.8837585449219,3171.0,0.0,0.0
2024-10-09 00:00:00+05:30,274.22780374072266,276.7257796155958,259.0900455446957,261.937744140625,9277.0,0.0,0.0
2024-10-10 00:00:00+05:30,274.17782463727076,274.17782463727076,259.189969458562,264.6855163574219,4043.0,0.0,0.0
2024-10-11 00:00:00+05:30,257.0417344291901,269.18189188091577,253.44464283423065,265.085205078125,3386.0,0.0,0.0
2024-10-14 00:00:00+05:30,259.73955327185166,285.7684506534532,259.73955327185166,269.3317565917969,12731.0,0.0,0.0
2024-10-15 00:00:00+05:30,281.17218271863453,281.4219803277472,265.08521059320486,266.184326171875,9739.0,0.0,0.0
2024-10-16 00:00:00+05:30,267.5332308854959,271.5799398277919,259.78950524828736,260.9385681152344,3119.0,0.0,0.0
2024-10-17 00:00:00+05:30,273.17865924252425,273.2785843847494,251.79598999984222,258.99017333984375,1689.0,0.0,0.0
2024-10-18 00:00:00+05:30,256.84187731808504,268.08276919533216,249.79759727215847,254.6436767578125,2583.0,0.0,0.0
2024-10-21 00:00:00+05:30,254.04416412441464,267.1835120405347,253.59453148498602,260.039306640625,2808.0,0.0,0.0
2024-10-22 00:00:00+05:30,261.388209301325,263.73631279105524,221.8202641858207,255.24317932128906,15051.0,0.0,0.0
2024-10-23 00:00:00+05:30,248.19888412262313,248.79840444878465,227.61557145664906,233.3609161376953,6549.0,0.0,0.0
2024-10-24 00:00:00+05:30,228.86455769579797,238.80649884530067,224.7179085052256,228.91452026367188,7543.0,0.0,0.0
2024-10-25 00:00:00+05:30,234.7597722513632,237.75734333415505,224.867793776724,227.06600952148438,8248.0,0.0,0.0
2024-10-28 00:00:00+05:30,248.79841420997684,248.79841420997684,227.81541542118362,236.00877380371094,26189.0,0.0,0.0
2024-10-29 00:00:00+05:30,237.8073160364999,248.7984104751617,235.85889779893336,244.1022186279297,7586.0,0.0,0.0
2024-10-30 00:00:00+05:30,288.66610325718955,288.66610325718955,254.7935544677043,260.6388244628906,54060.0,0.0,0.0
2024-10-31 00:00:00+05:30,270.78058168010784,277.7749140482287,264.98528991509824,267.5831604003906,6906.0,0.0,0.0
2024-11-01 00:00:00+05:30,274.77735063217216,280.97234309811824,262.33741837913124,273.1286926269531,3118.0,0.0,0.0
2024-11-04 00:00:00+05:30,266.93371388972497,269.7814126776747,249.7976043311803,254.1440887451172,11270.0,0.0,0.0
2024-11-05 00:00:00+05:30,263.1867499240844,270.6307307331116,240.80489066613802,248.09898376464844,7751.0,0.0,0.0
2024-11-06 00:00:00+05:30,252.34554310018694,257.1916074793374,243.50270180283826,251.69606018066406,3956.0,0.0,0.0
2024-11-07 00:00:00+05:30,252.79516846111508,254.593714210916,244.20212501564134,246.1505584716797,3803.0,0.0,0.0
2024-11-08 00:00:00+05:30,248.5486083097837,254.1940278873916,238.65662959522473,247.59938049316406,1697.0,0.0,0.0
2024-11-11 00:00:00+05:30,249.79759166286925,254.54374590446375,240.00552302039776,242.60342407226562,33794.0,0.0,0.0
2024-11-12 00:00:00+05:30,243.05306948085519,249.39793474162246,230.81298684512868,233.56076049804688,1671.0,0.0,0.0
2024-11-13 00:00:00+05:30,238.25694973780423,239.75573534980106,225.317437003519,230.5631866455078,2345.0,0.0,0.0
2024-11-14 00:00:00+05:30,234.50998709378229,272.7789829955601,234.50998709378229,253.1448974609375,19157.0,0.0,0.0
2024-11-18 00:00:00+05:30,258.7403684808679,258.7403684808679,242.8032692679815,249.84756469726562,3781.0,0.0,0.0
2024-11-19 00:00:00+05:30,257.24158117178814,258.74036677467006,248.89833521717102,251.44625854492188,2833.0,0.0,0.0
2024-11-21 00:00:00+05:30,252.2456094007221,258.49056454738536,242.10383310132593,246.45030212402344,4401.0,0.0,0.0
2024-11-22 00:00:00+05:30,241.8040746009532,253.59452426301402,240.80488421004017,250.89671325683594,25110.0,0.0,0.0
2024-11-25 00:00:00+05:30,259.7894954260561,265.9345100846753,250.8967072581228,255.99258422851562,2354.0,0.0,0.0
2024-11-26 00:00:00+05:30,251.54618715888563,257.79112725716976,240.90481532998376,255.44302368164062,29204.0,0.0,0.0
2024-11-27 00:00:00+05:30,260.58883798844084,262.1875486893805,254.84350857012475,257.841064453125,1423.0,0.0,0.0
2024-11-28 00:00:00+05:30,262.23753470910117,264.18593770847576,252.79517315878843,258.3406677246094,1761.0,0.0,0.0
2024-11-29 00:00:00+05:30,258.84025916521415,262.787073415562,255.89266580095224,259.2399597167969,22673.0,0.0,0.0
2024-12-02 00:00:00+05:30,263.286674214365,311.04796382915816,262.58722872708336,308.54998779296875,129114.0,0.0,0.0
2024-12-03 00:00:00+05:30,323.0,324.6499938964844,301.1499938964844,312.0,54232.0,0.25,0.0
2024-12-04 00:00:00+05:30,308.6000061035156,310.04998779296875,293.0,295.6000061035156,26080.0,0.0,0.0
2024-12-05 00:00:00+05:30,293.0,299.5,280.0,282.3500061035156,25479.0,0.0,0.0
2024-12-06 00:00:00+05:30,285.0,285.0,276.5,282.5,5129.0,0.0,0.0
2024-12-09 00:00:00+05:30,289.95001220703125,339.0,288.3999938964844,339.0,280512.0,0.0,0.0
2024-12-10 00:00:00+05:30,359.95001220703125,388.3999938964844,347.5,367.5,448711.0,0.0,0.0
2024-12-11 00:00:00+05:30,366.45001220703125,386.0,342.54998779296875,376.1000061035156,154473.0,0.0,0.0
2024-12-12 00:00:00+05:30,374.95001220703125,374.95001220703125,354.0,355.8999938964844,33548.0,0.0,0.0
2024-12-13 00:00:00+05:30,346.0,375.6000061035156,343.1499938964844,362.79998779296875,54202.0,0.0,0.0
2024-12-16 00:00:00+05:30,369.0,371.0,345.20001220703125,350.45001220703125,14003.0,0.0,0.0
2024-12-17 00:00:00+05:30,359.75,359.75,335.20001220703125,338.3999938964844,25829.0,0.0,0.0
2024-12-18 00:00:00+05:30,347.3999938964844,354.95001220703125,327.6499938964844,343.5,26138.0,0.0,0.0
2024-12-19 00:00:00+05:30,333.5,342.0,321.0,335.1499938964844,27615.0,0.0,0.0
2024-12-20 00:00:00+05:30,333.8500061035156,334.04998779296875,307.0,313.04998779296875,23949.0,0.0,0.0
2024-12-23 00:00:00+05:30,328.79998779296875,328.79998779296875,276.0,288.54998779296875,35994.0,0.0,0.0
2024-12-24 00:00:00+05:30,289.95001220703125,293.8999938964844,265.1000061035156,273.3999938964844,32395.0,0.0,0.0
2024-12-26 00:00:00+05:30,271.3999938964844,328.04998779296875,271.3999938964844,328.04998779296875,182476.0,0.0,0.0
2024-12-27 00:00:00+05:30,354.79998779296875,375.0,335.0,340.54998779296875,219368.0,0.0,0.0
2024-12-30 00:00:00+05:30,342.70001220703125,350.0,309.1499938964844,311.45001220703125,35805.0,0.0,0.0
2024-12-31 00:00:00+05:30,296.0,324.0,295.8999938964844,314.8999938964844,13304.0,0.0,0.0
2025-01-01 00:00:00+05:30,314.0,314.0,299.1499938964844,299.1499938964844,9380.0,0.0,0.0
2025-01-02 00:00:00+05:30,292.5,294.8999938964844,284.20001220703125,284.20001220703125,24855.0,0.0,0.0
2025-01-03 00:00:00+05:30,272.04998779296875,294.45001220703125,272.04998779296875,286.29998779296875,10147.0,0.0,0.0
2025-01-06 00:00:00+05:30,280.04998779296875,288.79998779296875,272.0,272.0,19150.0,0.0,0.0
2025-01-07 00:00:00+05:30,265.20001220703125,275.70001220703125,261.75,269.8500061035156,7723.0,0.0,0.0
2025-01-08 00:00:00+05:30,271.70001220703125,271.70001220703125,260.0,267.6499938964844,7978.0,0.0,0.0
2025-01-09 00:00:00+05:30,269.8999938964844,277.0,254.3000030517578,254.8000030517578,18123.0,0.0,0.0
2025-01-10 00:00:00+05:30,257.6000061035156,257.6000061035156,244.0500030517578,245.89999389648438,3446.0,0.0,0.0
2025-01-13 00:00:00+05:30,245.75,245.75,234.0,236.89999389648438,8086.0,0.0,0.0
2025-01-14 00:00:00+05:30,241.9499969482422,241.9499969482422,225.10000610351562,226.25,8918.0,0.0,0.0
2025-01-15 00:00:00+05:30,233.0,237.5500030517578,225.0,234.4499969482422,7634.0,0.0,0.0
2025-01-16 00:00:00+05:30,238.9499969482422,245.0,235.0,242.9499969482422,1971.0,0.0,0.0
2025-01-17 00:00:00+05:30,253.8000030517578,253.8000030517578,237.0500030517578,238.5,13460.0,0.0,0.0
2025-01-20 00:00:00+05:30,244.8000030517578,249.9499969482422,233.0500030517578,236.60000610351562,4249.0,0.0,0.0
2025-01-21 00:00:00+05:30,237.0,243.9499969482422,230.0,231.3000030517578,3722.0,0.0,0.0
2025-01-22 00:00:00+05:30,227.0,232.89999389648438,219.75,222.10000610351562,3717.0,0.0,0.0
2025-01-23 00:00:00+05:30,219.0,227.60000610351562,219.0,225.0500030517578,3583.0,0.0,0.0
2025-01-24 00:00:00+05:30,227.89999389648438,228.0,215.10000610351562,222.25,1482.0,0.0,0.0
2025-01-27 00:00:00+05:30,222.25,229.75,211.14999389648438,212.0,9638.0,0.0,0.0
2025-01-28 00:00:00+05:30,217.8000030517578,217.8000030517578,201.39999389648438,201.4499969482422,1301.0,0.0,0.0
2025-01-29 00:00:00+05:30,192.0,211.5,192.0,211.4499969482422,25851.0,0.0,0.0
2025-01-30 00:00:00+05:30,214.9499969482422,221.9499969482422,210.0,218.64999389648438,5660.0,0.0,0.0
2025-01-31 00:00:00+05:30,224.9499969482422,229.5500030517578,208.0500030517578,224.25,1796.0,0.0,0.0
2025-02-03 00:00:00+05:30,234.0,234.99000549316406,218.00999450683594,218.00999450683594,2089.0,0.0,0.0
