Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2023-06-20 00:00:00+05:30,71.25023939074394,72.41113644517748,69.65400040529524,70.47630310058594,234645.0,0.0,0.0
2023-06-21 00:00:00+05:30,70.52467337223037,72.36276643415961,67.8642776559863,69.26702880859375,253083.0,0.0,0.0
2023-06-22 00:00:00+05:30,69.94421567457023,69.94421567457023,65.83269556295807,67.18707275390625,129373.0,0.0,0.0
2023-06-23 00:00:00+05:30,67.1870815467485,71.58883013579785,65.9778107674276,68.6382064819336,337249.0,0.0,0.0
2023-06-26 00:00:00+05:30,68.10613537685397,70.18608270367505,65.44573952135815,66.70337677001953,183532.0,0.0,0.0
2023-06-27 00:00:00+05:30,67.47731254083648,68.68658337490164,66.8484902309619,67.23545837402344,86230.0,0.0,0.0
2023-06-28 00:00:00+05:30,67.67079293870326,70.04096820253929,66.41315569944646,67.8642807006836,156109.0,0.0,0.0
2023-06-30 00:00:00+05:30,68.6865773837915,71.5888271324024,66.55826385379794,68.78331756591797,270601.0,0.0,0.0
2023-07-03 00:00:00+05:30,69.79910698497426,73.91062740649136,69.65399302334842,71.73394012451172,493122.0,0.0,0.0
2023-07-04 00:00:00+05:30,72.55625007947286,74.53945720063315,66.80012385882272,68.49310302734375,576692.0,0.0,0.0
2023-07-05 00:00:00+05:30,69.26703300612361,71.97580267004275,68.29961632341015,68.68658447265625,252591.0,0.0,0.0
2023-07-06 00:00:00+05:30,69.36376794100269,72.89484004143989,69.07354738666723,72.2176513671875,255846.0,0.0,0.0
2023-07-07 00:00:00+05:30,72.45950858469492,72.45950858469492,69.46051844488153,70.18608093261719,104503.0,0.0,0.0
2023-07-10 00:00:00+05:30,70.18607978574363,70.42793394437017,68.39635310726467,68.73495483398438,64913.0,0.0,0.0
2023-07-11 00:00:00+05:30,69.26702937360884,75.89383182651135,69.0735489995341,73.76551818847656,943073.0,0.0,0.0
2023-07-12 00:00:00+05:30,74.44270979776061,77.82866814246869,72.21765588543451,73.62040710449219,483139.0,0.0,0.0
2023-07-13 00:00:00+05:30,74.44270688951353,74.44270688951353,69.17028919676657,69.99259185791016,252301.0,0.0,0.0
