Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2023-06-20 00:00:00+05:30,239.8400350110954,242.06306314199125,232.47934488174852,237.46881103515625,72752.0,0.0,0.0
2023-06-21 00:00:00+05:30,235.19636724587156,240.0376222309828,223.2908141824721,225.3656463623047,64664.0,0.0,0.0
2023-06-22 00:00:00+05:30,225.3656458985591,225.3656458985591,214.102294921875,214.102294921875,21472.0,0.0,0.0
2023-06-23 00:00:00+05:30,217.3627446315962,217.3627446315962,203.4317626953125,203.4317626953125,14363.0,0.0,0.0
2023-06-26 00:00:00+05:30,193.25524225335838,213.55888614553692,193.25524225335838,213.4106903076172,7265.0,0.0,0.0
2023-06-27 00:00:00+05:30,223.982430512717,224.08123779296875,214.3987122873954,224.08123779296875,10219.0,0.0,0.0
2023-06-28 00:00:00+05:30,228.13207247821722,235.24577429752034,224.08123041120308,231.7383270263672,34830.0,0.0,0.0
2023-06-30 00:00:00+05:30,241.07503620145147,243.05106108834863,222.30279977592863,229.564697265625,22067.0,0.0,0.0
2023-07-03 00:00:00+05:30,224.2788379016846,231.19492541407135,218.103759765625,218.103759765625,19134.0,0.0,0.0
2023-07-04 00:00:00+05:30,218.10375597973342,228.97189331054688,207.23561864891997,228.97189331054688,27639.0,0.0,0.0
2023-07-05 00:00:00+05:30,240.38343811035156,240.38343811035156,240.38343811035156,240.38343811035156,19150.0,0.0,0.0
2023-07-06 00:00:00+05:30,252.38778686523438,252.38778686523438,252.38778686523438,252.38778686523438,12228.0,0.0,0.0
2023-07-07 00:00:00+05:30,264.9849548339844,264.9849548339844,264.9849548339844,264.9849548339844,45133.0,0.0,0.0
2023-07-10 00:00:00+05:30,278.1255076779,278.22431495431624,251.7455779932526,278.1748962402344,81657.0,0.0,0.0
2023-07-11 00:00:00+05:30,278.1748962402344,278.1748962402344,278.1748962402344,278.1748962402344,0.0,0.0,0.0
2023-07-12 00:00:00+05:30,278.1748962402344,278.1748962402344,278.1748962402344,278.1748962402344,0.0,0.0,0.0
2023-07-13 00:00:00+05:30,278.1748962402344,278.1748962402344,278.1748962402344,278.1748962402344,0.0,0.0,0.0
2023-07-14 00:00:00+05:30,278.1748962402344,278.1748962402344,278.1748962402344,278.1748962402344,0.0,0.0,0.0
2023-07-17 00:00:00+05:30,272.6420593261719,272.6420593261719,272.6420593261719,272.6420593261719,89092.0,0.0,0.0
2023-07-18 00:00:00+05:30,272.6420593261719,272.6420593261719,272.6420593261719,272.6420593261719,0.0,0.0,0.0
2023-07-19 00:00:00+05:30,272.6420593261719,272.6420593261719,272.6420593261719,272.6420593261719,0.0,0.0,0.0
2023-07-20 00:00:00+05:30,272.6420593261719,272.6420593261719,272.6420593261719,272.6420593261719,0.0,0.0,0.0
2023-07-21 00:00:00+05:30,272.6420593261719,272.6420593261719,272.6420593261719,272.6420593261719,0.0,0.0,0.0
2023-07-24 00:00:00+05:30,267.20794677734375,267.20794677734375,267.20794677734375,267.20794677734375,20316.0,0.0,0.0
2023-07-25 00:00:00+05:30,261.8727111816406,261.8727111816406,261.8727111816406,261.8727111816406,2901.0,0.0,0.0
2023-07-26 00:00:00+05:30,256.6362609863281,256.6362609863281,256.6362609863281,256.6362609863281,2065.0,0.0,0.0
2023-07-27 00:00:00+05:30,251.49856567382812,251.49856567382812,251.49856567382812,251.49856567382812,1414.0,0.0,0.0
2023-07-28 00:00:00+05:30,246.45970153808594,246.45970153808594,246.45970153808594,246.45970153808594,5086.0,0.0,0.0
