date,source,title,url
"Fri, 12 Jun 2026 07:00:00 GMT",The Economic Times,"Genus Paper Boards Nine Monthly Results, Nine Monthly Earnings for Genus Paper Boards - The Economic Times",https://news.google.com/rss/articles/CBMimAFBVV95cUxQTERYUWZ6NjVtQ1NYVGRpdHR1Tm1ZTDlNNWt6OEFMS0F6b1QzM3F3QkhrSy1FYUs0bHBYRlM0YnpRNU5DbTA0Q1kxZ1VGc21VWTlFajhKY0dCS2pydEtMaXV5VGRESVRqS3lVUmQ5YXY0akpyM0luaVN3LWxmcVNVWmZTVkJOWVFLeEtiOV9mMTF3U3JqbXpvSA?oc=5
"Fri, 13 Feb 2026 08:00:00 GMT",simplywall.st,What Genus Paper & Boards Limited's (NSE:GENUSPAPER) P/E Is Not Telling You - simplywall.st,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPWDhSazhVV1BYM3p3T25KN0JpREx1NklsNWcxNmRQY29WanV1SHpjQmxtc1RqWmU4TFBHWWNodkVkeUhSQ2Z2R3dwbGhhblpHS1JkUjNLRmtTLVR1U0I4UWhXci0wT2ZuVUE0UnRJcjdnbm4wdWR5a18wRGF6YnRsN09YS1VxenhXZEN6NXlMYmR2NjZoV01Zbk9wekVySm5yNnphMktTLXVWeFNIRUZHYkFvM3l1c2o0TGFPQjRhOVJINjdmR0ktbHdLQlpkeFZDTndnVGpEQkh2eWd1MXQxeU930gHnAUFVX3lxTE9wdnctYnhsaHd1YVc1RWUzb2VFVVRMaWlJZ3UzcVNGVzF6QkVPa1lNRDZEeDk1d3VmTWVGT0RlQmpfRGJQQ3ZyN283SjVhOEdaSHdPNDhjWU5QZlcxdUtCUGp2eFowZGtaUXlIM3g5UzQzak5acG9IcGxXNnpCTDJ2OVVjWnNHaExZUHlnT2FsM3dWZTZ5cENDZF9XVUU5THNJQXRqMURzQXcwajNIbHNMSjY4MmxLQUhSZ1BQOHBpRlpmMDZqYXZXdjNtMUk0VUh5alVxX3NCcnVGZGpyMVZXV3E0cmtfaw?oc=5
"Thu, 28 May 2026 07:00:00 GMT",scanx.trade,Genus Paper FY26 net profit rises 80% to ₹145.77 crore - scanx.trade,https://news.google.com/rss/articles/CBMirgFBVV95cUxPWUU1X3NlR002MWtmcTJMVTZNeVN3dHdORERMY0NCYmlSVEV5eU5FbmRzdEl3NVNxSmxLdGpYT3NoYXFlVjJ5QUNHeHdhYmFjMzFvdTU0UDdPSHBUNEw3bF9WQjJWZFllRVpOb092cnNZTVFRMnNPaEQ5eFk5MmtHSV9yNlU5b2xBWGo5eFh2Z2ZjNWdfd2FfU3NnWlRYRWhrQXdqSExSbnZKSmszc2c?oc=5
"Tue, 23 Sep 2025 07:00:00 GMT",simplywall.st,Shareholders Will Probably Not Have Any Issues With Genus Paper & Boards Limited's (NSE:GENUSPAPER) CEO Compensation - simplywall.st,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQTFEyOS1HR01vM0ZNRGVJVUZydXJudXlZbE9LaHBVaVFnYldJTV9NOENmUDFwb3RyOEp0Qlhtem5FX3NMUXR4WG5QR1BsYTFObjlGY3hxQ2VleE1iMWxDdFUtMlhzcExBR1BlTDItRVRqSHVuYy11cWpVSHRRZm1Vc3hFRVRITHp1d1plUzlTZFMtV0I3SXFyaXQtWEwyMml2ejdobU5GSkdNeGNlRE51ZDlZZVhfbS1sTExVWjI5YUxiS3NOUzFQQ29pcXJBRFM1QUpHRDVVOXVtUVVpak13YVJ30gHnAUFVX3lxTFBFdU8xQkNzdzhwRlg3V2R4Y3J2U2lYSTVaZEJVTEtXaVJ4aFVxNHUyTUR1UUxXOXlKWk1kVnhkRzlTS3pCWTRIajE0UUFzVG5QNzdnOG9pWl9wVHZQbnA4NWVTUGZ4VzZLZWhHakdXZGVEUHBEM0hzSkw4R1ozYzlUeU41bXJsYlZ3V3labVZfSUUtajEtMXlnOUEtLW5ScGlVZzRod0RQdHZIeTFDR1FtV3dWNi1tS3FidjEzZ19meENNWmkyY2JkVDBWRTJ6WjZwcnV3OV9oamZhYUlBR0x5R2VrUUdPdw?oc=5
"Mon, 06 May 2024 16:56:15 GMT",Upstox,GENUS P&B LIMITED Share Price Today - Live GENUSPAPER Stock Price for NSE/BSE - Upstox,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9mQ2EzX3JOTGhldEZXd25va1ktVzNuLUFramdzYXRoQTl6c0FGSWk5anRPUmlyYXd6MmpibDR0dkFKTDRJbzEzQjlNS3ZZZFNJREJvOHMyUTd2RVl3cnFkOUF4TDc4UkU?oc=5
"Sun, 14 Jun 2026 05:33:35 GMT",Markets Mojo,Genus Paper & Boards Ltd is Rated Sell - Markets Mojo,https://news.google.com/rss/articles/CBMinwFBVV95cUxOd2ZIOWR2cVJaU1kxczdCeUZYRF8xcVBGQXB5bGg3SEtzbkZ3WVV5SFRnNzlSS0FpTk9IQ084Y1FiMEVDdm0zeHVBMk0xU2pveTN5N01oZW9uVnFJbHc5a0F2ZkFMb1dybGJPTXpGZnhWSGd3R2xPRjhNQTFlbEZTMUJIRWtQT1hUUEFNR2NTSS0wRmNreHJvOGx0alZVVWc?oc=5
"Sat, 16 May 2026 05:13:44 GMT",Markets Mojo,Genus Paper & Boards Ltd is Rated Sell - Markets Mojo,https://news.google.com/rss/articles/CBMinwFBVV95cUxQcUFydEdob25TaFBkd2djQzdrX2tDZTBGQ1pzWUhBTXFZaWhnVHUzVmp2NDMwLVRBZUZ5SzJFOHJaOG1WVzV5bjhFN29UdjJUUy1PRFVqVHhFUEtrZUlrRk5aYUJqVVY2ZnBjMl9IVVhCc3lnc3BiS0I5Yjk1NEQ3Rnp3Rkl4ZnE5MVh2Q1o1SG9FSlZJOWFCTHdMZGZsZ0k?oc=5
"Tue, 26 May 2026 07:00:00 GMT",Whalesbook,Genus Paper & Boards FY26 Profit Rises on Depreciation Change; Fire Impact Under Review - Whalesbook,https://news.google.com/rss/articles/CBMilwJBVV95cUxNMlFDb0FzaHBNaVZILUt5TUF1LXlkVUVabVFlNUE5THdyaXF0UnBwby1jUVUyYW92WlI3UUpUZkk4bkZHNF9ITVc0TTVZMGJ4ekNpMnliOXZvOEZoNGNUUVdIbjhoV1U0b01oQTZLRnI5ZTRQa1V3UXZEWVAxQS1XaUpRbmZwY1dBb2x5Vm9MQkJ2MGpZWEdkQm42QTRGUWYwWi1DRDZnSmt1N3laemRlUGczejNMd3NtMzJQaTgyMDQzTnhyeUxoakQzSlFKOTZpREpndVlfb3M0SkkxdF9mMTlMWnhqU29fSEpmTW56dHRZajFzZGJYOENMaURLcUFuTE5JbU5NVzQ2VUFLUm1RUWd4bGVDWUE?oc=5
"Thu, 12 Mar 2026 07:00:00 GMT",Markets Mojo,Genus Paper & Boards Ltd Falls to 52-Week Low of Rs.10.42 - Markets Mojo,https://news.google.com/rss/articles/CBMisAFBVV95cUxOU2Rod09IOC1EUDF4OVRxdVQ3YnpjRFZtYTZmVWxWYUpoUVZETlZYTUNqNU5yaGZsU0JlcnkyRFdPMlZjS05uWjB3N1F3dmJHY09qd3B2ekt4Nk9OMHNFSjVEV2xWOWpVQnljQS1paTQ2NHN3Z0hkQk1ESWp5OWl0U01VakFCSWEtUkVya19IckZuRGxxSUFBbW9qeldjYzJ3cHRoRUJVRWx0aC1XRktoZw?oc=5
