Date,Log_Return_pct,GARCH_Vol_Forecast,GARCH_Omega,GARCH_Alpha,GARCH_Beta,GARCH_Vol_Surprise,GARCH_Surprise_Score,GARCH_HighVol_Flag
2025-10-05,,,,,,,,0
2025-10-06,-3.2293,,,,,,,0
2025-10-07,3.5423,,,,,,,0
2025-10-08,2.1973,,,,,,,0
2025-10-09,2.2229,,,,,,,0
2025-10-12,-6.1069,,,,,,,0
2025-10-13,0.4628,,,,,,,0
2025-10-14,0.7667,,,,,,,0
2025-10-15,1.4741,,,,,,,0
2025-10-16,-0.5282,,,,,,,0
2025-10-19,-0.5056,,,,,,,0
2025-10-20,2.7992,,,,,,,0
2025-10-22,-3.1293,,,,,,,0
2025-10-23,-2.4716,,,,,,,0
2025-10-26,1.1404,,,,,,,0
2025-10-27,-0.3442,,,,,,,0
2025-10-28,-0.6139,,,,,,,0
2025-10-29,-2.0681,,,,,,,0
2025-10-30,0.5563,,,,,,,0
2025-11-02,0.0792,,,,,,,0
2025-11-03,-1.1593,,,,,,,0
2025-11-05,0.5061,,,,,,,0
2025-11-06,-5.2823,,,,,,,0
2025-11-09,-1.2589,,,,,,,0
2025-11-10,0.6033,,,,,,,0
2025-11-11,0.8049,,,,,,,0
2025-11-12,9.4742,,,,,,,0
2025-11-13,-4.0140,,,,,,,0
2025-11-16,-3.8420,,,,,,,0
2025-11-17,-3.2252,,,,,,,0
2025-11-18,2.6733,,,,,,,0
2025-11-19,-0.1846,,,,,,,0
2025-11-20,-1.5740,,,,,,,0
2025-11-23,-0.1221,,,,,,,0
2025-11-24,-1.1152,,,,,,,0
2025-11-25,0.6347,,,,,,,0
2025-11-26,-2.4667,,,,,,,0
2025-11-27,1.6036,,,,,,,0
2025-11-30,0.9197,,,,,,,0
2025-12-01,-0.3404,,,,,,,0
2025-12-02,-0.7701,,,,,,,0
2025-12-03,-1.6843,,,,,,,0
2025-12-04,1.1292,,,,,,,0
2025-12-07,-2.0751,,,,,,,0
2025-12-08,1.9215,,,,,,,0
2025-12-09,-1.5693,,,,,,,0
2025-12-10,-2.0219,,,,,,,0
2025-12-11,-0.5395,,,,,,,0
2025-12-14,3.5910,,,,,,,0
2025-12-15,0.1159,,,,,,,0
2025-12-16,-0.5711,,,,,,,0
2025-12-17,1.1198,,,,,,,0
2025-12-18,-1.4017,,,,,,,0
2025-12-21,1.4401,,,,,,,0
2025-12-22,1.6559,,,,,,,0
2025-12-23,-2.0405,,,,,,,0
2025-12-25,-1.3871,,,,,,,0
2025-12-28,-1.4066,,,,,,,0
2025-12-29,-0.1785,,,,,,,0
2025-12-30,-1.3689,,,,,,,0
2025-12-31,1.7354,,,,,,,0
2026-01-01,-2.5637,2.2200,1.5590,0.0418,0.6651,1.1548,81.2500,0
2026-01-04,-2.9337,2.2200,1.5590,0.0418,0.6651,1.3215,84.8214,0
2026-01-05,1.0909,2.2200,1.5590,0.0418,0.6651,0.4914,49.1071,0
2026-01-06,-0.6635,2.2200,1.5590,0.0418,0.6651,0.2989,25.0000,0
2026-01-07,-3.5898,2.2200,1.5590,0.0418,0.6651,1.6170,87.5000,0
2026-01-08,-0.6165,2.2200,1.5590,0.0418,0.6651,0.2777,23.2143,0
2026-01-11,0.7350,2.2200,1.5590,0.0418,0.6651,0.3311,31.2500,0
2026-01-12,2.7510,2.2200,1.5590,0.0418,0.6651,1.2392,83.0357,0
2026-01-13,0.4912,2.2200,1.5590,0.0418,0.6651,0.2213,16.0714,0
2026-01-15,0.1458,2.2200,1.5590,0.0418,0.6651,0.0657,4.4643,0
2026-01-18,0.4984,2.2200,1.5590,0.0418,0.6651,0.2245,16.9643,0
2026-01-19,-4.9148,2.2200,1.5590,0.0418,0.6651,2.2138,91.9643,0
2026-01-20,-7.2995,2.2200,1.5590,0.0418,0.6651,3.2880,96.4286,0
2026-01-21,-2.0695,2.2200,1.5590,0.0418,0.6651,0.9322,74.1071,0
