Date,Stock,MKT,SMB,HML,Predicted_Return,Abnormal_Return
2023-04-26,0.013658057590552719,0.0024958627615121465,-0.0003290595733569379,0.0023865470529300823,0.0019459544447410348,0.011712103145811684
2023-04-27,0.014147789925566645,0.005695152810193838,-0.0021917009268050958,0.0027542158192825406,0.002995614467038075,0.01115217545852857
2023-04-28,-0.003100075069120245,0.008370013603697934,0.002650579893883176,0.0026453702405987117,0.010320946624019205,-0.01342102169313945
2023-05-02,0.008884889096278492,0.004575166931912511,0.006509542760592124,0.002940184041519304,0.011543955619692748,-0.0026590665234142562
2023-05-03,-0.04117126832390161,-0.00318502836487633,0.003587735652714419,0.0024659900378934804,0.0014383723094204676,-0.04260964063332208
2023-05-04,-0.004592440102025419,0.009173717607303677,-0.0028807849304806066,0.00191165526881133,0.00437199748473144,-0.008964437586756859
2023-05-05,0.01614765369270632,-0.010232406865540389,0.0007945546200001097,0.0014546778203879266,-0.008446914911050258,0.024594568603756577
2023-05-08,0.03019300463314689,0.010814123118324304,0.001618440218889683,0.001588794121928844,0.010254889342863994,0.019938115290282898
2023-05-09,0.013221649625360321,8.480038171931881e-05,0.0003140797226277581,0.0013882248426997923,-0.00035256031040793484,0.013574209935768257
2023-05-10,0.004567183265840491,0.0026908205008338015,-0.0021226669933314124,0.0013667398405403913,-0.0007901515644481026,0.005357334830288593
2023-05-11,-0.008443373051388758,-0.0009882342854272697,0.004990242434040448,0.0011963192220059667,0.0035647467410192925,-0.01200811979240805
2023-05-12,0.0312227146069175,0.0009728797753729701,-0.005872552882676185,0.0009948336155854627,-0.006604495432297653,0.03782721003921515
2023-05-15,0.023078555222367347,0.004589120522186851,0.005209165135378058,0.0010695997131280463,0.008365342261634703,0.014713212960732644
2023-05-16,-0.049254989303532004,-0.006106338807060685,0.009402082001854661,0.001125934848767113,0.003915880271606022,-0.05317086957513802
2023-05-17,0.004353521308622321,-0.005728269488420423,0.003025937788397659,0.0012159327606485562,-0.0025026967398135546,0.006856218048435876
2023-05-18,0.03966193877898605,-0.002849053652701161,-0.004517432159089063,0.001318119636277826,-0.008056160587002151,0.0477180993659882
2023-05-19,-0.024181776483079842,0.0040513721791914925,-0.004100431501276813,0.0014554938704459675,-0.0016774997905771218,-0.02250427669250272
2023-05-22,0.005981601603981979,0.006097761825706316,0.00041925344175042234,0.001575190157619501,0.004994131537497766,0.000987470066484213
2023-05-23,0.034826914086520944,0.001834600568861644,0.0036061250642349663,0.0012052361807509478,0.0044650278031139615,0.030361886283406983
2023-05-24,-0.007182402573546853,-0.0034117947119577385,0.0014141120911024263,0.001001948030774243,-0.002486067240416926,-0.0046963353331299276
2023-05-25,0.03183127463477908,0.001955111686716471,0.004993871150204221,0.0006876525633961406,0.005553577525812089,0.026277697108966994
2023-05-26,0.0126202141671381,0.009726420827874671,0.0006250160961502882,0.0006862350341825269,0.00740961328102292,0.00521060088611518
2023-05-29,0.01918894629758916,0.005367798508963517,-0.0009397814407143823,0.0004034038089005968,0.0017994309494356769,0.017389515348153483
2023-05-30,-0.012616489132444397,0.0018925684396833287,0.0019141317073008146,0.00016797421953099363,0.0017057201294066204,-0.014322209261851017
2023-05-31,-0.026145037237730206,-0.0053370195013254795,0.008860961122071465,6.427972545919878e-05,0.002962574065834113,-0.029107611303564318
2023-06-01,0.0006055466036027912,-0.0025169624936233204,0.004571450336521621,-0.00033676575851616106,0.0003573058452613089,0.0002482407583414823
2023-06-02,-0.007060691472177694,0.002507044360454902,0.004831246410506029,0.0001352199181126148,0.00531225238275943,-0.012372943854937124
2023-06-05,-0.008126808532273211,0.003223787573137793,-0.0023410971684814097,-3.588334153520887e-05,-0.0019247202390441616,-0.006202088293229049
2023-06-06,0.006349884785515014,0.00027699431442118616,-0.0013145377843515327,8.00351768323142e-05,-0.003191761783350085,0.009541646568865098
2023-06-07,-0.014858528930708492,0.006849851638528914,0.001105945297254829,0.00021424006039402028,0.0050523709805977025,-0.019910899911306193
2023-06-08,-0.0320248554316479,-0.0049048192636628185,-0.004899698176250578,-5.454636578963159e-05,-0.011513264302021117,-0.020511591129626784
2023-06-09,-0.0004268227047531381,-0.00381819725413457,0.0026995242149880916,-0.00039789134028918414,-0.0027983544850971463,0.0023715317803440082
2023-06-12,0.007687311159052079,0.0020524046550352004,0.0059486355086726395,-0.0008064511434244563,0.005220219327034036,0.0024670918320180433
2023-06-13,0.009959763390141596,0.0061635024393194016,0.006223221402121393,-0.0004035287971917952,0.009357207439377912,0.0006025559507636842
2023-06-14,0.002727676637252374,0.0021238341844009856,0.00034162348748911775,-0.0001158989122688229,-5.5563587745097474e-05,0.002783240224997472
2023-06-15,0.001883242328180268,-0.0036149041015322014,0.0019548876445754093,-8.073588833265588e-05,-0.003119291641101771,0.005002533969282038
2023-06-16,0.00772762998393417,0.0073790483520230765,0.0008681925563478465,7.496594147485269e-05,0.005108856239422113,0.0026187737445120566
2023-06-19,-0.03398962465592614,-0.0037475183921172883,0.004491089872841081,-0.00046366014988091027,-0.0008850896960845989,-0.033104534959841544
2023-06-20,0.0015018170758975824,0.003265717567498605,0.003406644327573094,-0.0003296888769616386,0.003978471866139317,-0.002476654790241735
2023-06-21,0.0081405541052042,0.0021337637466720683,0.005383204524203489,-4.47174206590073e-05,0.005416078493007338,0.002724475612196863
2023-06-22,0.007012282335901343,-0.004539443817404343,-0.007516513939776592,-0.00036666602065236944,-0.014306463852797274,0.02131874618869862
2023-06-23,-0.013082906517618453,-0.005633615236065759,-0.00487949770494267,-0.0011694564587248065,-0.013176410431694766,9.35039140763129e-05
2023-06-26,0.014753017317844508,0.0013768299134766515,0.006428600221117575,-0.0013519714147112783,0.004641343314133834,0.010111674003710673
2023-06-27,0.00863885072316073,0.00675190341711196,-0.0005498550249107836,-0.001254897787147628,0.0017854195240520968,0.0068534311991086325
2023-06-28,0.005222477659874825,0.00822107281232487,0.0013263625118011824,-0.0005871801085151672,0.005670163183783623,-0.00044768552390879804
2023-06-30,-0.03553614136386851,0.01143527476356887,-0.002789918776691769,0.00019213049069535977,0.004716661056342528,-0.04025280242021104
2023-07-03,0.0,0.00695709243369369,-0.0053672015437771226,0.00033545298669175713,-0.0016676397592216465,0.0016676397592216465
2023-07-04,0.00904981652711645,0.003438946519135566,-0.005741095843332267,0.00044121107229540724,-0.004923300892939126,0.013973117420055576
2023-07-05,-0.01430710991769113,0.0004899685388621844,0.006877000919191634,0.00048365822096037357,0.006140921998241943,-0.02044803191593307
2023-07-06,0.012781632463999326,0.00509321758125636,0.0020922757843666595,0.00033452061210805786,0.004746896179884986,0.00803473628411434
2023-07-07,0.008342232933656435,-0.00848835445771845,-0.0010028693774287722,0.0003897292320666544,-0.009928382729327003,0.018270615662983436
2023-07-10,0.009970327254741784,0.0012466303397029588,-0.004009730000746781,0.0007069262387875974,-0.004657902724949009,0.014628229979690793
2023-07-11,-0.017643355215695045,0.004313930032438185,0.006275892806752781,0.0007626998811382994,0.008980366505724589,-0.026623721721419635
2023-07-12,-0.0168911889629072,-0.002834429471475497,0.00642005768817433,0.0002467852409426428,0.002629761435977077,-0.019520950398884275
2023-07-13,-0.026533302149828297,0.0015192303855748879,-0.010468268368026723,0.0001472786557710252,-0.011878033845663421,-0.014655268304164876
2023-07-14,-0.005138506498238216,0.007765114931427508,0.007636176716259158,0.0005477896416245392,0.013130281392595962,-0.01826878789083418
2023-07-17,-0.011228385665989826,0.007511013251041421,-0.005308335790780383,0.0004345955763313629,-0.0010436960544154355,-0.01018468961157439
2023-07-18,0.20031796364644516,0.001917706853032497,-0.0024141898630336556,0.0006855182728808067,-0.0024070592363702567,0.2027250228828154
2023-07-19,0.021759726756511055,0.004248282371482448,0.004074999894327913,0.0007767080361647117,0.0065835464370094425,0.015176180319501614
2023-07-20,-0.11759256433557586,0.007361412439498949,-0.005319345219600313,0.0009396812250460447,-0.0006955121775042384,-0.11689705215807161
2023-07-21,0.049317909734899024,-0.011719737128305097,0.008884734592808141,0.0008175932243312939,-0.0016527244214646917,0.050970634156363714
2023-07-24,0.03400001525878915,-0.0036794322929856182,0.005081846573193882,0.001071545456538292,0.0012806233663603358,0.03271939189242882
2023-07-25,0.0386847189649111,0.0004193703428323481,0.0036193631878509436,0.0011561831990205033,0.003242412604535674,0.03544230636037543
2023-07-26,-0.018621973664666003,0.004964339187534694,0.0006243192266972564,0.0010603187832812703,0.0037657118538880134,-0.022387685518554017
2023-07-27,0.049335833709313937,-0.0059863783008722304,0.011889495286438123,0.000396635393221347,0.005977091323518895,0.04335874238579504
2023-07-28,0.049728752946474275,-0.0007044597937843067,0.006521185727946022,-4.571504462817875e-05,0.004247094804319095,0.04548165814215518
2023-07-31,-0.01981046901457073,0.005484562836559181,0.007260746372598215,-0.00038129101951989717,0.009918115984699431,-0.029728584999270162
2023-08-01,-0.019859420699686492,-0.0010251191770254131,-0.0016128854141042037,-0.00040717359940545066,-0.005074064790813938,-0.014785355908872554
2023-08-02,-0.019903184530044915,-0.010489749274959825,-0.003476407439888307,-0.0007799169958185656,-0.01538235681454478,-0.004520827715500135
2023-08-03,-0.01994145912240608,-0.007420685416911321,0.008768927403501103,-0.0012370870470978642,-0.00013884824729998096,-0.0198026108751061
2023-08-04,-0.019973860386779063,0.006983389270114548,0.0009312428435819253,-0.0005963602532985778,0.004198161892492463,-0.024172022279271527
2023-08-07,-0.019999985467819892,0.004114401867602702,0.0001585305180447083,-0.0005053303784407528,0.0010472415484714846,-0.021047227016291376
2023-08-08,-0.019825081489569185,-0.0013497354646058168,0.002795867782589778,-0.0006895327201797419,-0.0009007863924673696,-0.018924295097101817
2023-08-09,-0.008526676632434005,0.003152707884763739,0.0017068731824674277,-0.0005444932972315205,0.0018580380653016205,-0.010384714697735626
2023-08-10,-0.004000015258789014,-0.004556268458015711,0.0056846870653363135,-0.0008678015899177957,-0.0006763161831211816,-0.003323699075667832
2023-08-11,-0.019879475480649944,-0.005874136161590715,0.0016139097582148487,-0.0014993461027538809,-0.006747425519984099,-0.013132049960665845
2023-08-14,-0.019873001299154036,0.00032169565781225984,0.00019583010161494663,-0.0017966507070590184,-0.003342702853342416,-0.01653029844581162
2023-08-16,-0.012332779069942679,0.0015667570139761278,-0.0006339788258693524,-0.0017386814521496668,-0.003128341047907024,-0.009204438022035655
2023-08-17,0.005291005291005346,-0.005124582584125403,0.008372567225199412,-0.002091338314046942,0.0005455777229012842,0.004745427568104062
2023-08-18,0.004210542377672599,-0.0028452826260957353,-0.0016108297017422002,-0.0026111149354243763,-0.00872127177295009,0.01293181415062269
2023-08-21,0.016771472206811966,0.0043215209131937105,0.0030415600020250455,-0.0018484921871240567,0.003014732206917706,0.01375673999989426
2023-08-22,0.01443300542143211,0.00014693555773015454,0.00950091801091446,-0.0014975157067525261,0.00675515510250676,0.0076778503189253505
2023-08-23,-0.002032566814382797,0.0024515199000461063,0.004133881283853613,-0.0013473035854098814,0.0030936816224383865,-0.005126248436821183
2023-08-24,-0.004073257728258395,-0.002946964680621278,0.007400217205524973,-0.00166220989347927,0.0017482208528298495,-0.005821478581088244
2023-08-25,-0.019836425162272797,-0.006236153774081932,-0.0035967188868963884,-0.0016597130959271475,-0.012781682493622723,-0.007054742668650074
2023-08-28,-0.019820587458599825,0.002089194238900971,0.002578929911493333,-0.0015967996731682883,0.0008852847244792188,-0.020705872183079045
2023-08-29,-0.019795664415443115,0.0018957584743610756,0.0013824535203266208,-0.00176605179317663,-0.0007203874300314731,-0.019075276985411643
2023-08-30,-0.019978245042073906,0.0002480956863764039,0.008393274274560492,-0.0016527961852271825,0.005505606275134154,-0.02548385131720806
2023-08-31,-0.019942421993753623,-0.004840350603388277,0.002814602229503693,-0.0012850371696851142,-0.0043875347834378495,-0.015554887210315773
2023-09-01,-0.019896022546301406,0.009426710188917609,-0.002456160629812354,-0.0004856150319001459,0.002733699605430311,-0.022629722151731715
2023-09-04,0.049826987853334614,0.004810833701642592,0.0010902903608076553,-0.0007561703597455004,0.002388473532035622,0.047438514321298995
2023-09-05,0.018237790851817426,0.0023605960187407238,0.0074036928159151305,-0.0009468405400698543,0.006901285186301558,0.011336505665515868
2023-09-06,-0.04466982494622673,0.0018467726478093027,0.0009510047721255077,-0.0007835879343286666,-0.0002784576251496141,-0.04439136732107712
2023-09-07,-0.010616697895712401,0.005915032360780392,-0.0014554880572932305,-0.0006413305425521838,0.0007029118527892376,-0.011319609748501639
2023-09-08,-0.041780777356932086,0.004709190366575022,0.0062579810173155614,-0.00022114687102554778,0.008347329855554569,-0.05012810721248666
2023-09-11,0.032642337194142446,0.008900143420050854,-0.0021602974176169187,0.000308982982696813,0.003371799542875373,0.029270537651267074
2023-09-12,-0.0016151290857815415,-0.0001575482868895195,-0.02876625374767916,0.00041063072944360073,-0.03261436425170872,0.03099923516592718
2023-09-13,-0.023803992798712037,0.003841345269944396,0.002170176735281082,0.00039787908120765265,0.0038388900074137105,-0.027642882806125747
2023-09-14,0.006391965727691851,0.001649208239910216,0.009511871223125468,0.0007635104445359068,0.01020396668575798,-0.0038120009580661293
2023-09-15,-0.015760954961175022,0.004439613877174287,0.00014482052840092408,0.0010893244341910375,0.0028394363355273705,-0.018600391296702393
2023-09-18,-0.031309784142292574,-0.002924316846098174,-0.0005477299460477925,0.0007001137633713406,-0.004465871802813303,-0.02684391233947927
2023-09-20,0.01998523063624602,-0.011518249945432046,0.01144927450776223,0.00021493173336933533,0.000681328317639432,0.01930390231860659
2023-09-21,0.021770718978155745,-0.007991939166498319,4.001339356851652e-05,-0.00015109506862496982,-0.0089152340726703,0.030685953050826047
2023-09-22,0.039535939928635244,-0.003449417659114995,0.0027887256899779,-6.195699612539739e-06,-0.0020162411198079246,0.04155218104844317
2023-09-25,-0.02186288061509145,1.5288066889551644e-05,0.009184443675566145,0.00044313947152662314,0.008172076856555096,-0.03003495747164655
2023-09-26,0.011175774940858973,-0.0005007261720755274,-0.003460275475697161,0.0005125767999052048,-0.005725630782541473,0.016901405723400445
2023-09-27,0.0016117820477168365,0.002631619198663282,0.006048814130813263,0.0006214610567041553,0.007187443372682168,-0.0055756613249653315
2023-09-28,-0.0009195612764906214,-0.009783629666773708,-0.007492184093415011,0.00034025105881180424,-0.018008761168765677,0.017089199892275055
2023-09-29,-0.018177656055441416,0.005877516917168757,0.007917211803495361,0.0007863519618678799,0.012073751712367832,-0.030251407767809248
2023-10-03,-0.010077255892442571,-0.005578424654468894,0.00522956974463884,0.00021395592362730885,-0.000982251690056508,-0.009095004202386063
2023-10-04,0.014441211444488733,-0.004744307271330683,-0.008927702798850023,-0.00032620191146115105,-0.01594982556598798,0.030391037010476712
2023-10-05,-0.024737400147958666,0.005641584105285702,-0.005204860941540268,-0.00023540173656028118,-0.0031486716952855154,-0.02158872845267315
2023-10-06,0.03517581655423396,0.0055127073660514725,0.0023273996389825413,-7.208462287506084e-05,0.0049600963862030415,0.03021572016803092
2023-10-09,-0.041839982173388135,-0.00718194675884698,-0.003910666746439362,-0.000654474957400238,-0.012945952566015044,-0.02889402960737309
2023-10-10,0.049939678087413064,0.00909680297624016,0.004288313023193879,-0.0005613872034280691,0.009600578956380525,0.040339099131032535
2023-10-11,0.0498620897546016,0.006170692128707245,-0.0027908435997450187,-0.0006712860546165785,-0.0005399170013094383,0.05040200675591104
2023-10-12,0.01860368383380684,-0.0008757409120068171,0.004214085407789447,-0.0005674164498216394,0.0011326672702441408,0.0174710165635627
2023-10-13,0.007735294440689433,-0.0021698099802970328,0.00048690556398522933,-0.0007998489317782187,-0.004166958102712397,0.011902252543401829
2023-10-16,-0.007889184105417724,-0.0009772027556287366,0.002886617717704487,-0.0008440780627699798,-0.0006391539622971803,-0.007250030143120543
2023-10-17,-0.0025789584146337363,0.004041709427698992,-0.0020028903800990427,-0.0008086449017137454,-0.0016184157556508446,-0.0009605426589828917
2023-10-18,0.018961453803243433,-0.007086812741337156,-0.004041798694616627,-0.0010939851029251602,-0.013428960458630996,0.03239041426187443
2023-10-19,-0.002326086027108598,-0.0023588102112444,0.0019342674787933278,-0.0006580234842447982,-0.002640662444010879,0.00031457641690228093
2023-10-20,-0.01759223878096572,-0.004180896084593599,-0.012407932903693797,-0.00039080022302579636,-0.019262445684990873,0.0016702069040251538
2023-10-23,-0.024163947545976727,-0.013350307425555652,-0.004814015546808492,-0.0005806006011296568,-0.019026535931418766,-0.0051374116145579615
2023-10-25,-0.0059694994582421,-0.008277236732921023,0.0016526865818741188,-0.0009570458672527055,-0.008204418156047751,0.0022349186978056507
2023-10-26,-0.007784663728829355,-0.013853064912347501,-0.0018293119576313632,-0.0014055193856235843,-0.017048583895458626,0.009263920166629271
2023-10-27,0.05088546125769233,0.010075700327460302,0.002785734481591362,-0.0011098342873654189,0.008288138797991574,0.04259732245970076
2023-10-30,0.0021330732048363554,0.004916740769664862,-0.00591374074151807,-0.0004738467646549948,-0.004745809462238117,0.006878882667074472
2023-10-31,0.06555985230024697,-0.0032026069828995363,0.007444085617354657,-0.0010493053311927476,0.0021696759436053,0.06339017635664167
2023-11-01,0.05633239347709651,-0.004740624572936891,0.0029518384401187037,-0.0010520830078490546,-0.0039328347224387205,0.06026522819953523
2023-11-02,0.013993907882420942,0.007588523257266999,0.008390208652566455,-0.00044552704787171146,0.012833486383693384,0.0011604214987275575
2023-11-03,0.014919792111089292,0.005087980838331285,0.0025508093362609507,-0.0004894335273982419,0.004440801676247103,0.010478990434842189
2023-11-06,0.013414248098048809,0.00941990339899168,-0.0032756321669895616,-0.00047356770681118986,0.0018626715085145213,0.011551576589534287
2023-11-07,0.0009066044547085816,-0.000260191958478706,0.002215230533250012,-7.059830273873545e-05,-1.1065938280308682e-05,0.0009176703929888903
2023-11-08,0.021557945838072134,0.0018962926582819506,0.006693494212646645,-0.0005381665039082735,0.006144042046422095,0.01541390379165004
2023-11-09,-0.0193296712960771,-0.002478937369815082,0.007130686636929395,-0.0010272346253639838,0.002463841030736441,-0.021793512326813543
2023-11-10,-0.003435779915556547,0.001549283945833313,0.0035742558123736945,-0.0009264431872723281,0.002141165467946184,-0.005576945383502731
2023-11-13,0.09471967270714621,0.0009369804014345284,0.004199206499867714,-0.0007606073913100568,0.0024546944544158477,0.09226497825273036
2023-11-15,-0.018398816122365713,0.011926753508604282,-0.003227505535489561,-0.0003995985129772339,0.004092501857585693,-0.022491317979951405
2023-11-16,-0.027186770975423658,0.004561522280999375,0.003965003300609338,-0.0004970546187638,0.005504230536828122,-0.03269100151225178
2023-11-17,0.01735809736860716,-0.0016897597201204206,0.004224471280421582,-0.00012701395714772765,0.0008830489729845065,0.016475048395622655
2023-11-20,-0.008019130111049932,-0.0019157289123818977,0.003121026413911876,-7.048215103606836e-05,-0.00043329465732311307,-0.007585835453726819
2023-11-21,0.005675986145838197,0.0045394734754240496,-0.0016241560565581903,0.00033073710070851504,0.0003009519004959269,0.00537503424534227
2023-11-22,-0.0006841271539631544,0.0014380348265852216,-0.00249616033270339,0.0009970708881954504,-0.002598369752573797,0.0019142425986106424
2023-11-23,-0.019852812619433724,-0.0004971574875239915,0.0020420722955961645,0.001290424912356003,0.0009132830815796827,-0.020766095701013405
2023-11-24,0.010302080458738816,-0.00036868908443588033,-5.768719565235614e-05,0.002005608425807198,-0.0005378624568660371,0.010839942915604852
2023-11-28,0.01624608739704736,0.004799264638990497,0.0015870183224699907,0.0016933948719732176,0.005265907017338676,0.010980180379708684
2023-11-29,0.00459184457937023,0.010402389113554511,-0.003570363615594152,0.001798439065381398,0.004558018016697936,3.3826562672293996e-05
2023-11-30,0.00812594455249993,0.0018187545137213768,0.0053466111095334945,0.0019385220549272832,0.007019314021581688,0.0011066305309182425
2023-12-01,0.009907643327402571,0.0066929416105065975,0.004281960846099775,0.002555763173739641,0.010570760426053654,-0.0006631170986510834
2023-12-04,0.013801161281646879,0.020668169003769332,-0.010132663283026755,0.002945456539362645,0.007268100638339092,0.006533060643307787
2023-12-05,0.0060685406671621145,0.008135565760247543,-0.004637648989606724,0.003001586289766678,0.0026675165346110204,0.003401024132551094
2023-12-06,0.003912645547273774,0.003960643244200535,-0.0006547253286832699,0.0026933921054206,0.0031238067920580587,0.0007888387552157155
2023-12-07,-0.00779479283307738,-0.0017455990623970186,0.008263823211863808,0.0027467989406109745,0.007922102783100989,-0.015716895616178367
2023-12-08,0.0029459952482981944,0.003265370504707432,-0.0038195537883036756,0.0028393164972967087,-0.0007068823560437688,0.0036528776043419633
2023-12-11,0.042428236628763605,0.001320935183362959,0.0034714476261605842,0.003155630262233742,0.005764735129415316,0.036663501499348286
2023-12-12,0.0025046938750283854,-0.004319607014175553,0.0016115740761803998,0.0029315533596880657,-0.001182249630053274,0.0036869435050816595
2023-12-13,0.0028107480106569493,0.0009542158562574343,0.012104727209637955,0.002980533955990661,0.014526310295609106,-0.011715562284952156
2023-12-14,0.015882849948274158,0.012250087289956912,0.0021972359577182576,0.002820019327557514,0.013265286580673236,0.0026175633676009218
2023-12-15,-0.0013794656780730108,0.012932779200891975,-0.010729096812090333,0.0030970294181568497,0.00027344914635016624,-0.001652914824423177
2023-12-18,0.0021488777646894164,-0.0017710126840955187,0.0025193232515687836,0.003073745033924717,0.0020681322399691304,8.074552472028601e-05
2023-12-19,-0.005207596301385453,0.0016083748565725031,-0.006321063661083093,0.0030311731423390276,-0.00459200510208875,-0.0006155911992967028
2023-12-20,-0.0509622434814192,-0.01412146609423337,-0.018060814831342253,0.002200284945985074,-0.0311755154053757,-0.0197867280760435
2023-12-21,0.012167423871291438,0.004959794076523361,0.011349888198556313,0.0022362193795546752,0.016369804149627527,-0.004202380278336089
2023-12-22,-0.015226811544048147,0.004438926556610712,0.0013073680087110073,0.0024092962735993914,0.005352216591533383,-0.02057902813558153
2023-12-26,0.016601570321654657,0.004306875934107168,0.0009430355049673267,0.0025629478227568317,0.004999115751798901,0.011602454569855756
2023-12-27,0.012327897359112994,0.0099527499207277,-0.006783552683639282,0.002698603241475951,0.0016073681335260247,0.010720529225586969
2023-12-28,0.027676796257578573,0.005723881307796219,0.0035257228323188894,0.002206219334945205,0.00861082486829938,0.019065971389279193
2023-12-29,0.006463498726497097,-0.0021717930740454694,0.008194959270352742,0.0021408471220770997,0.006907451329732324,-0.00044395260323522746
2024-01-02,-0.025439681597380526,-0.003500136051024061,0.0075624880013223095,0.0005001805844729312,0.00353634207913566,-0.028976023676516187
2024-01-03,-0.016757990533576295,-0.00685186637566948,0.008954401982112947,-4.0966847640333494e-05,0.0016880074239708522,-0.018445997957547148
2024-01-04,-0.005571946083861912,0.006564470186349425,0.01075738528910053,7.169511912881173e-05,0.01500312261661952,-0.02057506870048143
2024-01-05,0.0032959914623202913,0.002410182228605562,-0.0019382747665961375,0.00011961536722139847,-0.0020280342335048376,0.005324025695825129
2024-01-08,-0.010019720756395345,-0.00911070868564301,-0.00355499492751965,-0.0001957300645980709,-0.013745478559059597,0.0037257578026642525
2024-01-09,0.010121131669462047,0.0014804820050666745,-0.004339548862719922,-0.00010958255478554215,-0.0055994574858518244,0.015720589155313873
2024-01-10,-0.00689884980738853,0.0034277152411805734,-0.0047255444628301335,0.0002060592887624742,-0.004072164458342304,-0.0028266853490462257
2024-01-11,0.006946774561735758,0.0013183031833516878,0.0013865312101006833,0.0001661284357230416,0.0006566619335959281,0.00629011262813983
2024-01-12,-0.010676766006486371,0.011426492637705898,-0.00523665100952897,-8.177955344508634e-05,0.0018276990165896898,-0.012504465023076061
2024-01-15,0.018263362065061628,0.009267074694848665,-4.944286291497235e-08,-0.00035215419986641327,0.005356066913083444,0.012907295151978183
2024-01-16,-0.022501239636625425,-0.0029482333845447517,-0.00200075187457871,-0.00047999155750208153,-0.007175658783608079,-0.015325580853017346
2024-01-17,0.005838172971925237,-0.020894393512082443,0.007927324375691991,-0.0012962035875875282,-0.012421952587178075,0.018260125559103314
2024-01-18,-0.015257017920157434,-0.0050852715087356115,0.009281842763281145,-0.00082932093457694,0.002765229108219328,-0.01802224702837676
2024-01-19,0.005557393237141994,0.00746195718645537,0.006433111108635758,-0.0010510838559471898,0.010050533126012517,-0.0044931398888705225
2024-01-23,-0.03500251523419273,-0.01774084294273448,-0.014027653808832308,-0.002002345560750892,-0.033943574016059574,-0.0010589412181331581
2024-01-24,0.026379737694208094,0.010129971071150878,0.01340817118612403,-0.002110908070290346,0.018737824039778115,0.007641913654429979
2024-01-25,0.0003381883322639556,-0.004724053755400193,-0.003976040104624601,-0.0025980856860490656,-0.012818933175268615,0.01315712150753257
2024-01-29,0.006761351029590967,0.018030591452244726,0.004915013131403301,-0.002201314356869638,0.01620368745275437,-0.009442336423163403
2024-01-30,0.01863661467529898,-0.009913698102483215,0.004933545096296954,-0.002476558089631797,-0.007530480202283969,0.02616709487758295
2024-01-31,0.016812271115013377,0.009460025419002926,0.0012439117881211104,-0.0022643929089079494,0.00501047766769625,0.011801793447317127
2024-02-01,-0.01912790292501143,-0.0013003033741542103,-0.0053991080039758055,-0.0020062541645407697,-0.010894656672190382,-0.008233246252821048
2024-02-02,-0.007932565783356105,0.007205988175093214,0.0022808378470948742,-0.0013386615592820008,0.005115600096871895,-0.013048165880227999
2024-02-05,0.01915711393076891,-0.0037568550808078083,0.006857641360296762,-0.0016351151813098707,0.0005129076858634122,0.0186442062449055
2024-02-06,0.0022883195317113803,0.007243402101531293,0.00464345876825778,-0.0015185140886637507,0.007502263567633168,-0.005213944035921788
2024-02-07,-0.05169599127073832,5.014315737827957e-05,0.004847779510263273,-0.001029702338164292,0.002144483255328798,-0.05384047452606711
2024-02-08,0.005846950020054198,-0.009692017110872975,0.010969747387458373,-0.001468109298276976,8.47924974786111e-05,0.0057621575225755865
